synthetic,date,operator_id,task_type,tonnes,distance_m,operator_experience_yrs,terrain,weather,recent_cycle_s,duration_min
1,2026-07-12,OP-103,stockpile,229.472,111.734,8,soft,heat,42.367,28.908
1,2026-07-12,OP-103,stockpile,320.934,12.139,8,soft,heat,42.313,33.341
1,2026-07-12,OP-103,stockpile,369.18,100.343,8,soft,heat,41.37,37.718
1,2026-07-12,OP-103,stockpile,381.327,31.967,8,soft,heat,40.778,41.462
1,2026-07-12,OP-103,stockpile,198.366,78.775,8,soft,heat,44.627,20.665
1,2026-07-13,OP-103,trenching,253.429,99.919,8,firm,rain,57.046,57.483
1,2026-07-13,OP-103,trenching,63.649,6.56,8,firm,rain,51.809,12.84
1,2026-07-13,OP-103,trenching,107.698,65.609,8,firm,rain,50.931,23.211
1,2026-07-13,OP-103,trenching,32.212,94.033,8,firm,rain,55.582,9.474
1,2026-07-13,OP-103,trenching,176.094,138.357,8,firm,rain,52.026,39.142
1,2026-07-13,OP-103,trenching,119.244,72.072,8,firm,rain,50.732,21.631
1,2026-07-13,OP-103,trenching,135.878,108.955,8,firm,rain,54.817,28.838
1,2026-07-13,OP-103,trenching,193.048,92.749,8,firm,rain,55.973,44.299
1,2026-07-13,OP-103,trenching,249.171,28.923,8,firm,rain,54.172,53.17
1,2026-07-13,OP-103,trenching,25.69,23.798,8,firm,rain,46.386,4.31
1,2026-07-14,OP-103,grading,321.597,54.028,8,firm,clear,47.607,76.634
1,2026-07-14,OP-103,grading,180.797,29.526,8,firm,clear,54.694,41.394
1,2026-07-14,OP-103,grading,116.052,81.014,8,firm,clear,50.633,27.608
1,2026-07-14,OP-103,grading,371.422,11.705,8,firm,clear,46.492,93.228
1,2026-07-14,OP-103,grading,179.775,49.356,8,firm,clear,51.164,40.343
1,2026-07-14,OP-103,grading,334.583,42.758,8,firm,clear,48.606,69.597
1,2026-07-14,OP-103,grading,91.43,66.817,8,firm,clear,50.383,21.318
1,2026-07-14,OP-103,grading,48.116,73.28,8,firm,clear,47.317,12.04
1,2026-07-14,OP-103,grading,120.018,159.599,8,firm,clear,51.951,32.938
1,2026-07-14,OP-103,grading,44.407,66.252,8,firm,clear,51.284,12.865
1,2026-07-15,OP-103,trenching,81.423,147.983,8,firm,clear,48.931,13.234
1,2026-07-15,OP-103,trenching,352.28,129.905,8,firm,clear,45.534,58.632
1,2026-07-15,OP-103,trenching,289.265,132.243,8,firm,clear,50.128,56.17
1,2026-07-15,OP-103,trenching,240.788,135.757,8,firm,clear,46.142,41.536
1,2026-07-15,OP-103,trenching,56.764,47.728,8,firm,clear,47.942,8.391
1,2026-07-15,OP-103,trenching,320.793,45.044,8,firm,clear,44.92,45.563
1,2026-07-15,OP-103,trenching,364.321,15.355,8,firm,clear,48.936,58.198
1,2026-07-15,OP-103,trenching,84.852,31.667,8,firm,clear,47.598,15.458
1,2026-07-15,OP-103,trenching,416.221,23.758,8,firm,clear,45.867,60.635
1,2026-07-15,OP-103,trenching,419.949,66.528,8,firm,clear,46.151,63.915
1,2026-07-16,OP-103,grading,168.688,7.313,8,rocky,rain,81.017,59.648
1,2026-07-16,OP-103,grading,144.371,14.738,8,rocky,rain,77.927,58.39
1,2026-07-16,OP-103,grading,224.238,29.965,8,rocky,rain,73.479,86.938
1,2026-07-16,OP-103,grading,385.903,93.937,8,rocky,rain,75.078,153.564
1,2026-07-16,OP-103,grading,184.366,34.539,8,rocky,rain,69.393,57.594
1,2026-07-16,OP-103,grading,262.976,8.851,8,rocky,rain,73.058,90.818
1,2026-07-16,OP-103,grading,305.705,10.195,8,rocky,rain,73.492,100.529
1,2026-07-16,OP-103,grading,116.432,86.061,8,rocky,rain,76.407,48.528
1,2026-07-16,OP-103,grading,353.532,112.892,8,rocky,rain,69.434,134.292
1,2026-07-16,OP-103,grading,198.582,70.243,8,rocky,rain,71.907,69.557
1,2026-07-17,OP-103,trenching,56.103,73.297,8,soft,clear,50.407,10.345
1,2026-07-17,OP-103,trenching,410.03,75.072,8,soft,clear,55.409,77.517
1,2026-07-17,OP-103,trenching,229.818,107.978,8,soft,clear,54.066,47.731
1,2026-07-17,OP-103,trenching,247.169,97.926,8,soft,clear,54.0,47.852
1,2026-07-17,OP-103,trenching,135.52,10.796,8,soft,clear,54.992,24.201
1,2026-07-17,OP-103,trenching,341.209,66.67,8,soft,clear,52.44,63.427
1,2026-07-17,OP-103,trenching,95.278,42.677,8,soft,clear,48.613,17.34
1,2026-07-17,OP-103,trenching,201.151,53.237,8,soft,clear,56.212,43.311
1,2026-07-17,OP-103,trenching,77.811,91.116,8,soft,clear,45.86,12.641
1,2026-07-17,OP-103,trenching,293.478,110.904,8,soft,clear,52.297,59.003
1,2026-07-18,OP-103,grading,144.436,94.257,8,soft,rain,66.854,49.709
1,2026-07-18,OP-103,grading,140.05,117.857,8,soft,rain,66.6,47.659
1,2026-07-18,OP-103,grading,268.338,159.057,8,soft,rain,66.156,101.637
1,2026-07-18,OP-103,grading,208.093,116.498,8,soft,rain,64.123,65.015
1,2026-07-18,OP-103,grading,221.626,139.948,8,soft,rain,62.182,62.633
1,2026-07-18,OP-103,grading,209.553,115.864,8,soft,rain,60.398,77.717
1,2026-07-18,OP-103,grading,262.854,152.644,8,soft,rain,67.28,85.121
1,2026-07-18,OP-103,grading,228.247,119.197,8,soft,rain,71.159,80.422
1,2026-07-18,OP-103,grading,377.27,113.156,8,soft,rain,62.608,120.673
1,2026-07-18,OP-103,grading,338.936,25.785,8,soft,rain,66.235,114.317
1,2026-07-19,OP-103,stockpile,317.196,67.832,8,firm,heat,38.053,31.994
1,2026-07-19,OP-103,stockpile,107.046,110.878,8,firm,heat,37.405,13.972
1,2026-07-19,OP-103,stockpile,222.924,157.752,8,firm,heat,33.787,14.947
1,2026-07-19,OP-103,stockpile,121.298,95.323,8,firm,heat,35.254,11.436
1,2026-07-19,OP-103,stockpile,298.719,80.292,8,firm,heat,37.725,30.71
1,2026-07-19,OP-103,stockpile,229.432,78.954,8,firm,heat,40.018,23.182
1,2026-07-19,OP-103,stockpile,205.016,109.967,8,firm,heat,32.942,21.014
1,2026-07-19,OP-103,stockpile,309.437,73.99,8,firm,heat,34.777,27.996
1,2026-07-19,OP-103,stockpile,105.832,59.984,8,firm,heat,36.031,7.882
1,2026-07-19,OP-103,stockpile,385.633,70.302,8,firm,heat,34.038,30.988
1,2026-07-20,OP-103,stockpile,135.94,40.444,8,soft,clear,40.873,14.342
1,2026-07-20,OP-103,stockpile,399.947,149.999,8,soft,clear,37.403,35.624
1,2026-07-20,OP-103,stockpile,399.967,25.553,8,soft,clear,38.642,38.215
1,2026-07-20,OP-103,stockpile,350.122,124.548,8,soft,clear,37.858,32.758
1,2026-07-20,OP-103,stockpile,328.217,36.881,8,soft,clear,40.953,30.93
1,2026-07-20,OP-103,stockpile,348.425,56.505,8,soft,clear,40.172,33.82
1,2026-07-20,OP-103,stockpile,165.078,10.88,8,soft,clear,37.121,10.203
1,2026-07-20,OP-103,stockpile,116.413,23.405,8,soft,clear,38.487,10.581
1,2026-07-20,OP-103,stockpile,371.241,47.446,8,soft,clear,38.591,36.741
1,2026-07-20,OP-103,stockpile,217.014,56.547,8,soft,clear,42.291,19.796
1,2026-07-21,OP-103,stockpile,141.848,133.969,8,firm,rain,35.313,14.608
1,2026-07-21,OP-103,stockpile,274.668,114.509,8,firm,rain,41.75,36.136
1,2026-07-21,OP-103,stockpile,320.319,152.75,8,firm,rain,42.533,37.44
1,2026-07-21,OP-103,stockpile,314.645,105.127,8,firm,rain,38.287,32.384
1,2026-07-21,OP-103,stockpile,310.922,143.594,8,firm,rain,40.94,37.328
1,2026-07-21,OP-103,stockpile,81.222,132.088,8,firm,rain,38.283,8.572
1,2026-07-21,OP-103,stockpile,285.908,76.992,8,firm,rain,38.327,29.783
1,2026-07-21,OP-103,stockpile,372.962,88.766,8,firm,rain,41.03,38.632
1,2026-07-21,OP-103,stockpile,306.238,71.252,8,firm,rain,42.666,35.248
1,2026-07-21,OP-103,stockpile,387.157,105.312,8,firm,rain,39.572,40.648
1,2026-07-22,OP-103,grading,339.535,136.614,8,firm,clear,49.587,83.87
1,2026-07-22,OP-103,grading,178.051,39.412,8,firm,clear,48.114,35.376
1,2026-07-22,OP-103,grading,412.629,65.326,8,firm,clear,54.073,99.006
1,2026-07-22,OP-103,grading,66.242,36.609,8,firm,clear,47.513,12.905
1,2026-07-22,OP-103,grading,142.289,56.202,8,firm,clear,57.459,33.491
1,2026-07-22,OP-103,grading,150.954,41.338,8,firm,clear,46.811,33.786
1,2026-07-22,OP-103,grading,91.949,53.635,8,firm,clear,51.803,25.896
1,2026-07-22,OP-103,grading,47.605,30.705,8,firm,clear,48.788,11.005
1,2026-07-22,OP-103,grading,324.465,95.191,8,firm,clear,52.255,66.484
1,2026-07-22,OP-103,grading,70.247,159.794,8,firm,clear,54.088,19.717
1,2026-07-23,OP-103,stockpile,344.905,100.098,8,firm,clear,34.541,27.631
1,2026-07-23,OP-103,stockpile,115.892,64.438,8,firm,clear,36.282,10.859
1,2026-07-23,OP-103,stockpile,112.975,48.448,8,firm,clear,34.789,7.066
1,2026-07-23,OP-103,stockpile,396.202,155.891,8,firm,clear,33.056,32.057
1,2026-07-23,OP-103,stockpile,206.257,9.573,8,firm,clear,35.407,16.726
1,2026-07-23,OP-103,stockpile,319.509,34.466,8,firm,clear,35.751,29.979
1,2026-07-23,OP-103,stockpile,185.258,98.997,8,firm,clear,32.953,16.874
1,2026-07-23,OP-103,stockpile,315.581,68.278,8,firm,clear,34.199,25.703
1,2026-07-23,OP-103,stockpile,298.772,13.096,8,firm,clear,36.108,24.716
1,2026-07-23,OP-103,stockpile,157.786,114.19,8,firm,clear,34.926,13.841
1,2026-07-24,OP-103,stockpile,251.206,112.148,8,firm,clear,35.175,22.916
1,2026-07-24,OP-103,stockpile,97.483,84.142,8,firm,clear,34.246,10.504
1,2026-07-24,OP-103,stockpile,190.623,133.224,8,firm,clear,34.743,14.564
1,2026-07-24,OP-103,stockpile,28.033,127.75,8,firm,clear,34.557,5.784
1,2026-07-24,OP-103,stockpile,381.864,73.175,8,firm,clear,34.25,31.58
1,2026-07-24,OP-103,stockpile,126.062,26.16,8,firm,clear,36.556,11.76
1,2026-07-24,OP-103,stockpile,70.011,23.218,8,firm,clear,36.373,6.532
1,2026-07-24,OP-103,stockpile,307.516,14.736,8,firm,clear,36.49,26.518
1,2026-07-24,OP-103,stockpile,54.045,101.4,8,firm,clear,32.559,6.569
1,2026-07-24,OP-103,stockpile,210.994,10.041,8,firm,clear,33.5,18.152
1,2026-07-25,OP-103,load_truck,156.154,62.392,8,soft,rain,48.829,25.544
1,2026-07-25,OP-103,load_truck,112.584,156.095,8,soft,rain,45.754,19.791
1,2026-07-25,OP-103,load_truck,282.328,36.113,8,soft,rain,46.174,38.347
1,2026-07-25,OP-103,load_truck,79.529,111.78,8,soft,rain,52.869,15.65
1,2026-07-25,OP-103,load_truck,367.779,145.675,8,soft,rain,53.707,59.006
1,2026-07-25,OP-103,load_truck,98.75,151.569,8,soft,rain,44.987,19.536
1,2026-07-25,OP-103,load_truck,276.373,37.213,8,soft,rain,53.073,39.173
1,2026-07-25,OP-103,load_truck,107.437,110.438,8,soft,rain,44.697,17.106
1,2026-07-25,OP-103,load_truck,36.737,31.364,8,soft,rain,47.817,7.028
1,2026-07-25,OP-103,load_truck,161.485,61.011,8,soft,rain,52.005,31.428
1,2026-07-26,OP-103,load_truck,157.033,102.009,8,rocky,heat,53.53,26.217
1,2026-07-26,OP-103,load_truck,193.178,143.863,8,rocky,heat,50.169,28.916
1,2026-07-26,OP-103,load_truck,400.7,20.64,8,rocky,heat,50.047,47.651
1,2026-07-26,OP-103,load_truck,149.622,48.457,8,rocky,heat,51.541,20.406
1,2026-07-26,OP-103,load_truck,258.534,37.079,8,rocky,heat,53.263,40.728
1,2026-07-26,OP-103,load_truck,258.819,26.752,8,rocky,heat,48.653,34.947
1,2026-07-26,OP-103,load_truck,24.162,12.851,8,rocky,heat,48.778,6.322
1,2026-07-26,OP-103,load_truck,295.245,42.978,8,rocky,heat,49.418,42.051
1,2026-07-26,OP-103,load_truck,416.818,82.854,8,rocky,heat,49.738,55.101
1,2026-07-26,OP-103,load_truck,112.327,22.712,8,rocky,heat,47.616,14.799
1,2026-07-27,OP-103,trenching,290.081,109.246,8,firm,clear,43.541,44.387
1,2026-07-27,OP-103,trenching,237.467,73.833,8,firm,clear,47.685,37.949
1,2026-07-27,OP-103,trenching,117.562,147.333,8,firm,clear,45.683,22.589
1,2026-07-27,OP-103,trenching,232.146,64.153,8,firm,clear,44.76,37.424
1,2026-07-27,OP-103,trenching,171.681,79.927,8,firm,clear,44.666,27.723
1,2026-07-27,OP-103,trenching,144.731,49.339,8,firm,clear,47.73,26.423
1,2026-07-27,OP-103,trenching,301.092,101.364,8,firm,clear,45.848,43.394
1,2026-07-27,OP-103,trenching,366.37,23.562,8,firm,clear,46.163,70.258
1,2026-07-27,OP-103,trenching,24.088,63.496,8,firm,clear,47.498,6.432
1,2026-07-27,OP-103,trenching,258.698,158.302,8,firm,clear,43.635,39.907
1,2026-07-28,OP-103,grading,244.822,85.442,8,soft,clear,52.187,65.308
1,2026-07-28,OP-103,grading,277.15,157.303,8,soft,clear,55.055,80.447
1,2026-07-28,OP-103,grading,254.51,86.628,8,soft,clear,59.098,66.762
1,2026-07-28,OP-103,grading,79.167,92.998,8,soft,clear,54.338,21.148
1,2026-07-28,OP-103,grading,101.557,49.622,8,soft,clear,59.99,27.111
1,2026-07-28,OP-103,grading,234.822,22.719,8,soft,clear,54.048,55.696
1,2026-07-28,OP-103,grading,405.545,85.842,8,soft,clear,57.526,122.893
1,2026-07-28,OP-103,grading,402.799,15.336,8,soft,clear,55.41,92.97
1,2026-07-28,OP-103,grading,68.092,20.932,8,soft,clear,54.056,18.223
1,2026-07-28,OP-103,grading,117.984,77.232,8,soft,clear,56.347,33.617
1,2026-07-29,OP-103,grading,37.909,13.789,8,firm,clear,52.281,11.452
1,2026-07-29,OP-103,grading,280.926,70.607,8,firm,clear,52.587,70.732
1,2026-07-29,OP-103,grading,225.649,95.548,8,firm,clear,51.68,53.729
1,2026-07-29,OP-103,grading,90.607,53.6,8,firm,clear,49.711,19.667
1,2026-07-29,OP-103,grading,363.353,101.001,8,firm,clear,49.709,85.868
1,2026-07-29,OP-103,grading,325.106,29.461,8,firm,clear,53.271,75.045
1,2026-07-29,OP-103,grading,402.48,150.831,8,firm,clear,50.816,103.43
1,2026-07-29,OP-103,grading,304.386,35.763,8,firm,clear,52.772,71.78
1,2026-07-29,OP-103,grading,326.544,76.084,8,firm,clear,53.544,70.507
1,2026-07-29,OP-103,grading,266.117,141.565,8,firm,clear,44.574,58.296
1,2026-07-30,OP-103,stockpile,391.141,29.696,8,firm,clear,35.343,29.574
1,2026-07-30,OP-103,stockpile,301.445,152.301,8,firm,clear,33.41,28.073
1,2026-07-30,OP-103,stockpile,180.901,18.281,8,firm,clear,32.838,17.538
1,2026-07-30,OP-103,stockpile,251.707,19.451,8,firm,clear,34.48,22.323
1,2026-07-30,OP-103,stockpile,43.056,64.144,8,firm,clear,32.529,5.427
1,2026-07-30,OP-103,stockpile,387.838,54.347,8,firm,clear,32.174,33.366
1,2026-07-30,OP-103,stockpile,313.94,38.443,8,firm,clear,37.137,26.52
1,2026-07-30,OP-103,stockpile,362.709,19.186,8,firm,clear,38.275,39.217
1,2026-07-30,OP-103,stockpile,98.834,85.535,8,firm,clear,35.022,8.181
1,2026-07-30,OP-103,stockpile,281.02,33.38,8,firm,clear,33.689,21.504
1,2026-07-31,OP-103,stockpile,107.503,154.175,8,firm,clear,32.472,10.757
1,2026-07-31,OP-103,stockpile,47.862,40.647,8,firm,clear,33.692,5.833
1,2026-07-31,OP-103,stockpile,156.024,92.56,8,firm,clear,32.624,13.529
1,2026-07-31,OP-103,stockpile,366.342,61.36,8,firm,clear,33.865,30.382
1,2026-07-31,OP-103,stockpile,372.076,120.94,8,firm,clear,38.37,32.12
1,2026-07-31,OP-103,stockpile,135.424,118.75,8,firm,clear,34.984,15.112
1,2026-07-31,OP-103,stockpile,144.638,94.038,8,firm,clear,33.142,13.896
1,2026-07-31,OP-103,stockpile,69.68,148.489,8,firm,clear,35.914,10.095
1,2026-07-31,OP-103,stockpile,361.678,13.25,8,firm,clear,31.559,26.548
1,2026-07-31,OP-103,stockpile,291.435,94.898,8,firm,clear,32.682,25.153
1,2026-08-01,OP-103,stockpile,70.963,118.827,8,soft,rain,41.162,11.889
1,2026-08-01,OP-103,stockpile,229.729,16.283,8,soft,rain,43.577,22.6
1,2026-08-01,OP-103,stockpile,68.862,88.849,8,soft,rain,43.034,11.351
1,2026-08-01,OP-103,stockpile,68.753,54.518,8,soft,rain,45.234,8.619
1,2026-08-01,OP-103,stockpile,327.819,141.856,8,soft,rain,42.515,40.324
1,2026-08-01,OP-103,stockpile,265.954,157.143,8,soft,rain,43.695,30.786
1,2026-08-01,OP-103,stockpile,311.769,68.109,8,soft,rain,43.807,38.643
1,2026-08-01,OP-103,stockpile,203.771,71.575,8,soft,rain,41.683,23.305
1,2026-08-01,OP-103,stockpile,402.602,41.091,8,soft,rain,43.427,49.408
1,2026-08-01,OP-103,stockpile,379.105,27.207,8,soft,rain,47.822,51.069
1,2026-08-02,OP-103,trenching,312.458,156.276,8,firm,clear,44.538,50.623
1,2026-08-02,OP-103,trenching,40.493,25.497,8,firm,clear,45.571,6.541
1,2026-08-02,OP-103,trenching,316.126,67.05,8,firm,clear,48.28,55.716
1,2026-08-02,OP-103,trenching,169.324,153.74,8,firm,clear,48.081,27.046
1,2026-08-02,OP-103,trenching,35.008,111.92,8,firm,clear,48.049,8.211
1,2026-08-02,OP-103,trenching,284.916,140.806,8,firm,clear,40.789,37.525
1,2026-08-02,OP-103,trenching,99.044,110.549,8,firm,clear,45.719,18.687
1,2026-08-02,OP-103,trenching,192.509,114.789,8,firm,clear,45.343,33.497
1,2026-08-02,OP-103,trenching,228.795,140.824,8,firm,clear,46.6,37.162
1,2026-08-02,OP-103,trenching,303.418,119.161,8,firm,clear,46.69,49.255
1,2026-08-03,OP-103,trenching,132.79,18.619,8,firm,clear,45.454,21.3
1,2026-08-03,OP-103,trenching,37.874,50.524,8,firm,clear,48.323,5.795
1,2026-08-03,OP-103,trenching,324.261,147.302,8,firm,clear,47.967,56.176
1,2026-08-03,OP-103,trenching,389.527,17.22,8,firm,clear,49.207,64.248
1,2026-08-03,OP-103,trenching,383.117,26.341,8,firm,clear,49.685,70.332
1,2026-08-03,OP-103,trenching,91.431,128.412,8,firm,clear,46.581,15.396
1,2026-08-03,OP-103,trenching,235.147,120.183,8,firm,clear,51.978,37.579
1,2026-08-03,OP-103,trenching,80.33,139.008,8,firm,clear,45.356,12.668
1,2026-08-03,OP-103,trenching,129.675,159.573,8,firm,clear,46.728,21.3
1,2026-08-03,OP-103,trenching,117.135,149.467,8,firm,clear,45.833,19.036
1,2026-08-04,OP-103,load_truck,202.812,44.952,8,rocky,rain,55.953,33.578
1,2026-08-04,OP-103,load_truck,80.846,115.749,8,rocky,rain,56.234,13.192
1,2026-08-04,OP-103,load_truck,309.4,0.572,8,rocky,rain,56.466,54.922
1,2026-08-04,OP-103,load_truck,252.094,112.08,8,rocky,rain,57.223,49.089
1,2026-08-04,OP-103,load_truck,39.264,93.135,8,rocky,rain,55.742,11.021
1,2026-08-04,OP-103,load_truck,376.227,111.833,8,rocky,rain,55.449,61.587
1,2026-08-04,OP-103,load_truck,20.47,87.128,8,rocky,rain,53.223,5.114
1,2026-08-04,OP-103,load_truck,86.322,107.462,8,rocky,rain,49.681,15.805
1,2026-08-04,OP-103,load_truck,199.446,29.243,8,rocky,rain,54.388,33.142
1,2026-08-04,OP-103,load_truck,285.575,47.385,8,rocky,rain,55.501,58.616
1,2026-08-05,OP-103,grading,23.321,6.316,8,firm,rain,57.89,8.872
1,2026-08-05,OP-103,grading,372.859,38.421,8,firm,rain,60.932,120.754
1,2026-08-05,OP-103,grading,395.318,95.372,8,firm,rain,58.072,145.127
1,2026-08-05,OP-103,grading,270.226,33.409,8,firm,rain,59.263,86.671
1,2026-08-05,OP-103,grading,92.939,110.105,8,firm,rain,57.978,26.847
1,2026-08-05,OP-103,grading,144.721,117.93,8,firm,rain,63.477,52.192
1,2026-08-05,OP-103,grading,101.073,119.531,8,firm,rain,60.387,31.44
1,2026-08-05,OP-103,grading,320.644,123.947,8,firm,rain,60.374,102.934
1,2026-08-05,OP-103,grading,274.157,8.181,8,firm,rain,58.532,95.328
1,2026-08-05,OP-103,grading,254.855,67.123,8,firm,rain,58.222,77.685
1,2026-08-06,OP-103,load_truck,230.938,154.743,8,soft,clear,41.53,27.045
1,2026-08-06,OP-103,load_truck,149.212,45.939,8,soft,clear,42.33,17.487
1,2026-08-06,OP-103,load_truck,53.726,71.007,8,soft,clear,43.996,7.932
1,2026-08-06,OP-103,load_truck,275.611,143.211,8,soft,clear,44.282,33.953
1,2026-08-06,OP-103,load_truck,92.316,56.39,8,soft,clear,46.908,12.641
1,2026-08-06,OP-103,load_truck,302.27,127.323,8,soft,clear,41.149,40.904
1,2026-08-06,OP-103,load_truck,96.848,89.291,8,soft,clear,43.177,14.253
1,2026-08-06,OP-103,load_truck,86.067,70.051,8,soft,clear,43.586,9.833
1,2026-08-06,OP-103,load_truck,50.175,135.789,8,soft,clear,43.673,8.12
1,2026-08-06,OP-103,load_truck,205.49,38.974,8,soft,clear,42.01,28.888
1,2026-08-07,OP-103,stockpile,181.817,140.795,8,firm,clear,34.048,15.784
1,2026-08-07,OP-103,stockpile,126.529,87.587,8,firm,clear,34.527,12.247
1,2026-08-07,OP-103,stockpile,143.689,103.386,8,firm,clear,34.827,14.752
1,2026-08-07,OP-103,stockpile,336.77,62.572,8,firm,clear,33.848,28.342
1,2026-08-07,OP-103,stockpile,144.436,141.092,8,firm,clear,32.452,13.066
1,2026-08-07,OP-103,stockpile,335.209,62.91,8,firm,clear,34.228,29.672
1,2026-08-07,OP-103,stockpile,324.462,107.157,8,firm,clear,30.826,23.751
1,2026-08-07,OP-103,stockpile,122.693,33.504,8,firm,clear,31.36,10.548
1,2026-08-07,OP-103,stockpile,114.128,146.552,8,firm,clear,32.534,12.418
1,2026-08-07,OP-103,stockpile,44.381,19.403,8,firm,clear,35.417,5.758
1,2026-08-08,OP-103,stockpile,69.296,123.605,8,soft,clear,37.976,7.087
1,2026-08-08,OP-103,stockpile,402.172,68.331,8,soft,clear,43.296,41.733
1,2026-08-08,OP-103,stockpile,258.097,27.477,8,soft,clear,39.795,20.358
1,2026-08-08,OP-103,stockpile,209.025,127.825,8,soft,clear,41.401,25.84
1,2026-08-08,OP-103,stockpile,206.948,97.609,8,soft,clear,37.76,23.597
1,2026-08-08,OP-103,stockpile,300.072,59.999,8,soft,clear,40.837,30.331
1,2026-08-08,OP-103,stockpile,314.681,117.101,8,soft,clear,40.826,36.62
1,2026-08-08,OP-103,stockpile,228.732,90.451,8,soft,clear,39.841,27.994
1,2026-08-08,OP-103,stockpile,178.508,157.394,8,soft,clear,37.841,17.01
1,2026-08-08,OP-103,stockpile,64.572,133.186,8,soft,clear,36.761,9.529
1,2026-08-09,OP-103,grading,367.858,90.92,8,firm,heat,56.561,98.075
1,2026-08-09,OP-103,grading,179.98,35.35,8,firm,heat,47.04,37.305
1,2026-08-09,OP-103,grading,188.815,77.096,8,firm,heat,57.426,52.273
1,2026-08-09,OP-103,grading,316.359,11.177,8,firm,heat,55.99,81.212
1,2026-08-09,OP-103,grading,207.418,72.758,8,firm,heat,55.504,54.666
1,2026-08-09,OP-103,grading,160.576,152.023,8,firm,heat,59.741,43.262
1,2026-08-09,OP-103,grading,221.847,80.701,8,firm,heat,54.408,59.475
1,2026-08-09,OP-103,grading,385.792,140.621,8,firm,heat,52.173,97.134
1,2026-08-09,OP-103,grading,369.21,70.375,8,firm,heat,49.904,75.471
1,2026-08-09,OP-103,grading,64.018,131.031,8,firm,heat,55.373,16.718
1,2026-08-10,OP-103,trenching,348.455,113.043,8,firm,clear,49.889,61.328
1,2026-08-10,OP-103,trenching,226.839,128.177,8,firm,clear,44.921,35.756
1,2026-08-10,OP-103,trenching,96.135,120.48,8,firm,clear,49.63,17.246
1,2026-08-10,OP-103,trenching,241.938,30.483,8,firm,clear,47.443,41.344
1,2026-08-10,OP-103,trenching,71.965,98.761,8,firm,clear,47.088,13.739
1,2026-08-10,OP-103,trenching,204.385,128.743,8,firm,clear,48.487,37.272
1,2026-08-10,OP-103,trenching,262.486,122.465,8,firm,clear,49.025,39.576
1,2026-08-10,OP-103,trenching,56.781,116.51,8,firm,clear,46.834,11.459
1,2026-08-10,OP-103,trenching,314.412,45.151,8,firm,clear,48.879,48.906
1,2026-08-10,OP-103,trenching,202.054,60.041,8,firm,clear,48.664,33.571
1,2026-08-11,OP-103,stockpile,86.03,120.307,8,soft,heat,38.858,10.915
1,2026-08-11,OP-103,stockpile,113.772,53.556,8,soft,heat,40.399,12.357
1,2026-08-11,OP-103,stockpile,56.596,52.66,8,soft,heat,42.352,8.54
1,2026-08-11,OP-103,stockpile,267.646,116.541,8,soft,heat,42.62,25.872
1,2026-08-11,OP-103,stockpile,195.249,111.616,8,soft,heat,41.41,22.857
1,2026-08-11,OP-103,stockpile,346.324,46.013,8,soft,heat,41.292,35.457
1,2026-08-11,OP-103,stockpile,306.033,17.93,8,soft,heat,43.69,31.819
1,2026-08-11,OP-103,stockpile,193.09,91.35,8,soft,heat,41.954,21.855
1,2026-08-11,OP-103,stockpile,148.336,73.004,8,soft,heat,41.483,18.051
1,2026-08-11,OP-103,stockpile,28.739,64.232,8,soft,heat,44.06,6.599
1,2026-08-12,OP-103,trenching,321.161,116.986,8,firm,clear,46.465,50.958
